"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@ZAIA_YP 프리코네",FALSE,1,"ZAIA_YP",2022-06-08 00:16:27,FALSE,"1534317818136645632","1534328465314422784","1521798191343054848","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rage_Saur",0,FALSE,FALSE,NA,NA
"아침 프리코네가 진짜 개병신임 ㅋㅋㅋ

프리코네가 개병신인지

아니면 유플러스가 개병신인지

아니면 개머저리같이 숫자 45개 중에 6개 맞추는걸 못해서 출근하는 내가 개병신인지는 모르겠는데

커넥팅 한번에… https://t.co/U29jtbMX5w",FALSE,0,NA,2022-06-07 23:18:25,TRUE,NA,"1534313861117255680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noina_121",0,FALSE,FALSE,NA,NA
"라스트오리진이 제대로 해외 시장을 노린다면 페그오, 뱅드림, 아이마스 시리즈, 러브라이브 시리즈, 프리코네 , 벽람 , 소녀전선 등등 유명 미소녀 게임 시리즈들이 바짝 긴장해야 할것입니다. #lastorigin #라스트오리진 #ラストオリジン",FALSE,0,NA,2022-06-07 23:00:15,FALSE,NA,"1534309288948092928",NA,"<a href=""http://botwt.kr"" rel=""nofollow"">봇트윗</a>","cutekato00",0,FALSE,FALSE,NA,NA
"탐라 분석해서 확인결과 트친들이하고잇는 게임

소워
메이플
말딸
프리코네
페그오
등등",FALSE,0,NA,2022-06-07 22:33:41,FALSE,NA,"1534302603458318338",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","redmoon_promise",0,FALSE,FALSE,NA,NA
"@knit_sh 손난쟈다메 성우래여 저도 목소리 좋대길래 누구지 찾아봄 궁금해서 ㅋㅋㅋㅋ

그랑블루 제타, 프리코네 후타바 아오이",FALSE,0,"knit_sh",2022-06-07 21:45:35,FALSE,"1534290118973849600","1534290499724800000","238993072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Triple_Z",0,FALSE,FALSE,NA,NA
"역시 프리코네 계정 6개 돌리는건 시간이 오래걸령",FALSE,1,NA,2022-06-07 16:24:11,FALSE,NA,"1534209614870622210",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","yagami_zero",0,FALSE,FALSE,NA,NA
"하...씨발 프리코네 왜 카카오임 개새끼들아",FALSE,0,NA,2022-06-07 13:47:05,FALSE,NA,"1534170082812710913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miso_tensi",0,FALSE,FALSE,NA,NA
"카톡을 탈퇴하기엔 소중한게 너무 많음
....
20만원 지른 프리코네 계정이라던가",FALSE,4,NA,2022-06-07 13:45:36,FALSE,NA,"1534169707380584450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miso_tensi",0,FALSE,FALSE,NA,NA
"RT @creaturess: [단편] 프리코네) 캬루 유니버스 https://t.co/5piZ1Uxf8o",FALSE,0,NA,2022-06-07 13:12:10,FALSE,NA,"1534161294336462848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Skyshield35",3,TRUE,FALSE,NA,NA
"어제 프리코네갤에서 극혐인 글 하나 봤슴

트위터에서 일본 프리코네 일러스트 그리는 분이 있는데 그 분 그림 그~~대로 갖고 와서 지가 그린척 갤에다가 글싸고 있더라",FALSE,0,NA,2022-06-07 12:02:15,FALSE,NA,"1534143700334391299",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sheart_",0,FALSE,FALSE,NA,NA
"@Soninm1 요즘엔 좋아하는 게임이라면 그닥 없긴 한데
주로 하는 게임은 메이플 블루아카 프리코네 정도가 있겠네요
그 외엔 Forager하고 얼불춤도 간간히 하고 있습니다",FALSE,1,"Soninm1",2022-06-07 11:14:19,FALSE,"1534130812748124160","1534131635633139712","977400520900935680","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Entry_desuyo",0,FALSE,FALSE,NA,NA
"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 어떤 종류의 치킨을 제일 좋…
● 빌립 어겐 기대이상으로 나왔…
● 아직 프리코네하고 계신가요?
● 즐겨보는 유튜브 채널이나 스…
#질문상자… https://t.co/J5AWYvpFxI",FALSE,0,NA,2022-06-07 10:01:16,TRUE,NA,"1534113251440861184",NA,"<a href=""https://peing.net"" rel=""nofollow"">Peing</a>","midas850",0,FALSE,FALSE,NA,NA
"[단편] 프리코네) 캬루 유니버스 https://t.co/5piZ1Uxf8o",FALSE,2,NA,2022-06-07 09:48:09,FALSE,NA,"1534109952570036224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","creaturess",3,FALSE,FALSE,NA,NA
"RT @always_breeze: #사진사_트친소
#서코_트친소

서코는 몬갔지만 올리는 트친소!
뱅드림 본진! 요즘은 프리코네열심히
하고있습니다!
이런시진들 찍고있구요
03년생이상부터 무멘팔로 찾아뵐게요! https://t.co/hpYjwVRCY4",FALSE,0,NA,2022-06-07 09:29:35,FALSE,NA,"1534105280849801216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Luna1234",14,TRUE,FALSE,NA,NA
"@E_0720_forU 우리쌤이 ""네오아카 ㅁ쌤들 개인작이없는 이유.. 백일몽화"" 하면서 왕창 홍보하셧던 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
알피지겜?!! 프리코네 느낌??",FALSE,0,"E_0720_forU",2022-06-07 09:01:06,FALSE,"1533791516938084352","1534098110036996096","1492753079728369664","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uni_hav_v",0,FALSE,FALSE,NA,NA
"@pigplug 프리코네 처럼 옷 바뀌면 다른 캐릭터니까 수영복이나 사복버전이 나올 수도 있겠죠....",FALSE,0,"pigplug",2022-06-07 08:12:51,FALSE,"1534084928085688320","1534085969665998848","545649916","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Shining_lake_4",0,FALSE,FALSE,NA,NA
"차라리 좀... 한섭만의 이벤트를 다양하게 열어줬으면 하는 바람이 있는데.. 모범사례가 많은 프리코네만 봐도 게임을 만들어 가는 게 단순히 개발 뿐만 아니라 운영이 이끌어나가기 때문에 이런 게 가능했던건데, 현 상황이면 좀... 나도 잘 모르겠어",FALSE,2,"elmeruliaPiana",2022-06-07 07:42:00,FALSE,"1534077707180724225","1534078204637741058","1492721373835558913","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","elmeruliaPiana",0,FALSE,FALSE,NA,NA
"애들아 프리코네무료연놓치지마라",FALSE,0,NA,2022-06-07 07:01:13,FALSE,NA,"1534067942501289986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stst_S2",0,FALSE,FALSE,NA,NA
"현재 내가 가장 돈을 많이 박은건
페그오 &gt; 프리코네 &gt; 블루아카 &gt; 아이프라 순이니까, 향후 내 수익을 어디다가 박을건지 고민한다면 답이 나오네 대충.",FALSE,0,NA,2022-06-07 06:55:41,FALSE,NA,"1534066549585195008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wwwwjh",0,FALSE,FALSE,NA,NA
"프리코네는 좀 놨음 클전이 제일 좋같고 줄서서 순서대로 똥싸느라 밤늦게까지 하는 일도 잦았는데 (스.리라 하시는분들은 극단 생각하심됨) 풀오토로 왠만하면 돌리니까 스트레스가 줄음",FALSE,0,"tofu_in_sekai",2022-06-07 06:11:20,FALSE,"1534055133847252993","1534055388412227584","1318202681182150657","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tofu_in_sekai",0,FALSE,FALSE,NA,NA
"블루아카 : 얘도 안따져봐서 모르겠는데 이벤트 주기가 지멋대로라 감이 안잡힘... 근데 뭐 프리코네랑 비슷한데 좀 더 빡센 느낌",FALSE,0,"tofu_in_sekai",2022-06-07 06:09:07,FALSE,"1534054633739390976","1534054828896182272","1318202681182150657","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tofu_in_sekai",0,FALSE,FALSE,NA,NA
"데레스테 : 체감상 이틀은 쉬는것 같은데 안세어봐서 모르겠음
프리코네 : 기본적으로 뭐든지 한달 주기인데 월초는 스토리 이벤트, 중순은 만렙 확장, 등반 컨텐츠, 월말은 클랜전 느낌으로 매주 뭔가 할건 있음",FALSE,0,NA,2022-06-07 06:08:20,FALSE,NA,"1534054633739390976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tofu_in_sekai",0,FALSE,FALSE,NA,NA
"프리코네 곧 여름수영복 나올까봐
지금 주얼 끌어모으는 중,,",FALSE,0,NA,2022-06-07 05:15:42,FALSE,NA,"1534041389264437248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nina_GS_",0,FALSE,FALSE,NA,NA
"@game_blackstars 이러다가 프리코네 친구들 다 만나고 정착하는거 아니냐",FALSE,1,"game_blackstars",2022-06-07 04:23:12,FALSE,"1534018743587655680","1534028177017741312","1222849077726941184","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NOEL35108496",0,FALSE,FALSE,NA,NA
"@t_tnir 그러려면 프리코네 하츠네&amp;시오리처럼 듀엣유닛 나와야할듯요...",FALSE,0,"t_tnir",2022-06-07 02:33:53,FALSE,"1534000344208142337","1534000663717216256","1509695202331562024","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","esprine__",0,FALSE,FALSE,NA,NA
"라스트오리진이 제대로 해외 시장을 노린다면 페그오, 뱅드림, 아이마스 시리즈, 러브라이브 시리즈, 프리코네 , 벽람 , 소녀전선 등등 유명 미소녀 게임 시리즈들이 바짝 긴장해야 할것입니다. #lastorigin #라스트오리진 #ラストオリジン",FALSE,0,NA,2022-06-06 23:00:14,FALSE,NA,"1533946899438665728",NA,"<a href=""http://botwt.kr"" rel=""nofollow"">봇트윗</a>","cutekato00",0,FALSE,FALSE,NA,NA
"이번주 번역이 3편
프리코네 타노리이벤트끝내야하고
파판 설정 잡고
마비는 늘 하던대로
몬헌 좀 더 하고
닷핵은 오늘내일 달리면 에필로그인 vol4끝낼 수 있을 듯?

만화책은 사면 금방금방 읽어버리지만 라노… https://t.co/aIUglkqFbu",FALSE,1,NA,2022-06-06 22:47:25,TRUE,NA,"1533943674610282496",NA,"<a href=""http://twitter.softama.com/"" rel=""nofollow"">ツイタマ+ for Android</a>","yagami_zero",0,FALSE,FALSE,NA,NA
"원신에도 20만원쓰고
프리코네에도 10만얼마인가쓰고
방구석찐따라고 돈을 안쓰는게아님… 진짜너무슬프다.. 

좋은 방향으로 돈을 쓰도록 노력하자..",FALSE,0,NA,2022-06-06 20:34:47,FALSE,NA,"1533910292853583872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gwajegyejeong1",0,FALSE,FALSE,NA,NA
"프리코네 아레나 위주로 캐 키우니까 원래는 1000위에도 못들었던거 지금 500위 안으로 들어옴 진작에 키울걸 돌 달달하다 https://t.co/qEQDL2ocN2",FALSE,0,NA,2022-06-06 17:11:20,FALSE,NA,"1533859094377152512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Game_Ing_f",0,FALSE,FALSE,NA,NA
"프리코네 아키노 6성 달성 https://t.co/CMP88Om9jH",FALSE,0,NA,2022-06-06 17:04:47,FALSE,NA,"1533857445357170689",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Game_Ing_f",0,FALSE,FALSE,NA,NA
"근데 진짜 다른 게임 해보니까 프리코네가 무과금 혜자 게임인듯
나 일섭 한섭 둘다 무과금인데 힘들지않게 게임한듯
무료 연차 최고",FALSE,0,NA,2022-06-06 16:43:08,FALSE,NA,"1533851996733992960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darang_mint",0,FALSE,FALSE,NA,NA
"요즘 할만한 게임이 없어서 프리코네 일섭만 하다가 오랜만에 한섭 다운받는듕 (사실 일섭도 무료가챠만 열심히 함)",FALSE,2,NA,2022-06-06 16:37:27,FALSE,NA,"1533850566639910912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darang_mint",0,FALSE,FALSE,NA,NA
"RT @Traumerei_17: #지하돌_트친소 
이쪽은 처음이라 모르는 게 많아서 많이 배우고자 계정 만들었어요!
미소녀 짱
미소녀게임도 많이 합니다 ♡♡
뱅드림 데레스테 밀리시타 프리코네 소전 등등등",FALSE,0,NA,2022-06-06 14:59:33,FALSE,NA,"1533825930300620800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yukimitsu_1005",1,TRUE,FALSE,NA,NA
"RT @jaeyeon_1: 사이게임즈 10주년 앙케이트 결과
- 제일 좋아하는 사이게 작품의 캐릭터는?

1위 산달폰 (그랑블루)
2위 토카이 테이오 (우마무스메)
3위 라이스 샤워 (우마무스메)
4위 나루메아 (그랑블루)
5위 벨리알 (그랑블루)…",FALSE,0,NA,2022-06-06 14:34:19,FALSE,NA,"1533819580849659904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TDGbalance",452,TRUE,FALSE,NA,NA
"#지하돌_트친소 
이쪽은 처음이라 모르는 게 많아서 많이 배우고자 계정 만들었어요!
미소녀 짱
미소녀게임도 많이 합니다 ♡♡
뱅드림 데레스테 밀리시타 프리코네 소전 등등등",FALSE,27,NA,2022-06-06 14:18:17,FALSE,NA,"1533815542976774151",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Traumerei_17",1,FALSE,FALSE,NA,NA
"프리코네랑 우마무스메랑 그랑블루 판타지 이 3개 팔면 되잖아..!!!! 저 두개의 게임 굿즈에 꼽사리로 개쌉마이너겜인 그랑블루 판타지를 껴주묜 되잖아!!!!",FALSE,0,"GBF_fooree",2022-06-06 10:53:44,FALSE,"1533763780878151685","1533764069240762368","917762716428677120","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GBF_fooree",0,FALSE,FALSE,NA,NA
"며칠 전에 프리코네 무료 가챠 행사한다고 광고 카톡이 왔길래 생각 없이 복귀해서 거기에 쌓여있던 6연차를 돌렸는데 생각보다 잘 나왔네...?",FALSE,0,NA,2022-06-06 10:35:08,FALSE,NA,"1533759385461473281",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sim_on_Young",0,FALSE,FALSE,NA,NA
"아패 써보고 느낀 걘역시 장점...
게임런처에서...내가 언제 마지막으로 그 게임을 햇는지. 알려줌...
그래서.... 예를들먄 대충 6시간전에 프리코네를 핵다고 처... 그럼 들어가야댐
2시간 전으로 떠있… https://t.co/N0mbSqoCn1",FALSE,0,NA,2022-06-06 08:47:33,TRUE,NA,"1533732314655518720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maplem_ang",0,FALSE,FALSE,NA,NA
"오랜만에 프리코네 캐릭터 스토리 보는데 괜찮네
유카리눈나 결혼해줘잉....",FALSE,3,NA,2022-06-06 07:43:10,FALSE,NA,"1533716110268420096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Medal954",0,FALSE,FALSE,NA,NA
"@AIS_CHAN_765 뭐가ㅋㅋㅋ너 프리코네 하냐?",FALSE,0,"AIS_CHAN_765",2022-06-06 07:14:48,FALSE,"1533708728100216832","1533708973609984000","1048808841117282304","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HONi_YAMU_P",0,FALSE,FALSE,NA,NA
"프리코네 속 또다른 목소리, 미식전 편입니다.
#프리코네 #성우
https://t.co/toBlRFGztR",FALSE,0,NA,2022-06-06 05:11:48,FALSE,NA,"1533678016219336704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SenjiStudio",0,FALSE,FALSE,NA,NA
"아니 근데ㅋㅋ
프리코네 꼭 복귀했다는 사람
혹은 예전에 했다는 사람은 왜
하나같이 예전 자부심이 강하냐
내가 예전에 인몇에 어쩌구 하는데
걍 그럴수록 좆밥같아보임ㅋㅋ",FALSE,6,NA,2022-06-06 04:38:11,FALSE,NA,"1533669556673474560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lienism",0,FALSE,FALSE,NA,NA
"RT @JGoods_DJ: 🌟 프리코네 : 프린세스 커넥트

👉🏻 트레이딩 아크릴 스트랩 입고

#대전굿즈샵
#제이굿즈 https://t.co/Rks6G473yP",FALSE,0,NA,2022-06-06 03:37:58,FALSE,NA,"1533654402677936129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pikachu_sharp19",2,TRUE,FALSE,NA,NA
"RT @always_breeze: *코스의상다수판매합니다*
로오히 암루실리카44-55 25
뱅드림 모카 잠깐샛길로 44-55 11
프리코네 캬루(여름)44-55 7
로오히 바레타 44-55 8

하자+더파는목록은 아래로
#코스프레장터 https://…",FALSE,0,NA,2022-06-06 03:20:18,FALSE,NA,"1533649957806219264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","marshmallgom",24,TRUE,FALSE,NA,NA
"RT @always_breeze: *코스의상다수판매합니다*
로오히 암루실리카44-55 25
뱅드림 모카 잠깐샛길로 44-55 11
프리코네 캬루(여름)44-55 7
로오히 바레타 44-55 8

하자+더파는목록은 아래로
#코스프레장터 https://…",FALSE,0,NA,2022-06-06 03:14:49,FALSE,NA,"1533648576739352577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","buden_cos",24,TRUE,FALSE,NA,NA
"🌟 프리코네 : 프린세스 커넥트

👉🏻 트레이딩 아크릴 스트랩 입고

#대전굿즈샵
#제이굿즈 https://t.co/Rks6G473yP",FALSE,1,NA,2022-06-06 03:07:22,FALSE,NA,"1533646701465964546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JGoods_DJ",2,FALSE,FALSE,NA,NA
"RT @hokingjr: 유럽의 중세시대 때에 맥주 같은 양조가 수도원에서 이뤄졌다고 하지요. 그리고 그곳에서 지내는 수도승들은 사순절에는 육류와 유제품을 먹을 수 없어서 그 대신에 맥주를 마셨다고. 그러므로 프리코네의 유카리와 명일방주의 아르케토가…",FALSE,0,NA,2022-06-06 03:06:55,FALSE,NA,"1533646588651966465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hmodeler",6,TRUE,FALSE,NA,NA
"다음은 프리코네",FALSE,4,NA,2022-06-06 02:35:35,FALSE,NA,"1533638705835298816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jwoo5627",0,FALSE,FALSE,NA,NA
"오늘 프리코네 최애캐 생일이라 일러스트 좋아요 좀 누르겠습니다",FALSE,1,NA,2022-06-06 00:49:32,FALSE,NA,"1533612018246483968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GameDevLeone",0,FALSE,FALSE,NA,NA
"라스트오리진이 제대로 해외 시장을 노린다면 페그오, 뱅드림, 아이마스 시리즈, 러브라이브 시리즈, 프리코네 , 벽람 , 소녀전선 등등 유명 미소녀 게임 시리즈들이 바짝 긴장해야 할것입니다. #lastorigin #라스트오리진 #ラストオリジン",FALSE,0,NA,2022-06-05 23:00:15,FALSE,NA,"1533584514563178498",NA,"<a href=""http://botwt.kr"" rel=""nofollow"">봇트윗</a>","cutekato00",0,FALSE,FALSE,NA,NA
"헐 내가 프리코네 만렙을 https://t.co/Q4zNdOVCdv",FALSE,0,NA,2022-06-05 17:04:54,FALSE,NA,"1533495089276030976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1999O929",0,FALSE,FALSE,NA,NA
"16.장갑무스메
역시나 DMM 
그래픽, 시스템 벨런스등등 ip제외한  모든면 프리코네 하위호환겜
정지된 스샷만 봤을땐 그럴듯했는데
이어지는게 덜그덕 거렸음 
버튼누를때 칭~하는  효과음 딱하나 좋았는데
손이 안가 그다지 하지못했는데 섭종해버림ㄷㄷ",FALSE,0,"Po_chirin",2022-06-05 15:49:11,FALSE,"1533470063298494464","1533476034833960960","1092789417176051717","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Po_chirin",0,FALSE,FALSE,NA,NA
"프리코네는잇엇는데..흠...",FALSE,1,NA,2022-06-05 15:42:26,FALSE,NA,"1533474335331319808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mil_6_6",0,FALSE,FALSE,NA,NA
"프리코네 무료연 언제까지지..?",FALSE,0,NA,2022-06-05 14:02:27,FALSE,NA,"1533449173130891264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maplem_ang",0,FALSE,FALSE,NA,NA
"프리코네 쿄우카

#プリコネＲ 
#プリンセスコネクト https://t.co/jkoPNSd2SP",FALSE,1,NA,2022-06-05 13:06:21,FALSE,NA,"1533435055913455619",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","404_Error___",0,FALSE,FALSE,NA,NA
"39. 프리코네
나름 초창기 유저...일찍 접었지만...",FALSE,0,"iris_kooki",2022-06-05 12:55:27,FALSE,"1533090001390817282","1533432313165787136","1459174628547772419","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iris_kooki",0,FALSE,FALSE,NA,NA
"프리코네 무료연으로 리노 얻음 https://t.co/4Ivlnctb6e",FALSE,0,NA,2022-06-05 12:07:06,FALSE,NA,"1533420143917019136",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Game_Ing_f",0,FALSE,FALSE,NA,NA
"@sanwang78 이번에 블루레이를 사는게 나을까요 가을까지 버티는게 나을까요...

프리코네2기 장바구니 넣어뒀는데...",FALSE,0,"sanwang78",2022-06-05 11:30:30,FALSE,"1533409557849878528","1533410932474253313","105048824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","catakao",0,FALSE,FALSE,NA,NA
"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 어떤 종류의 치킨을 제일 좋…
● 빌립 어겐 기대이상으로 나왔…
● 아직 프리코네하고 계신가요?
● 즐겨보는 유튜브 채널이나 스…
#질문상자… https://t.co/pBfD1Z67Kz",FALSE,0,NA,2022-06-05 10:38:06,TRUE,NA,"1533397745997709312",NA,"<a href=""https://peing.net"" rel=""nofollow"">Peing</a>","midas850",0,FALSE,FALSE,NA,NA
"코토하 헤어를 유이(프리코네)로 바꿔주는 모드..?
https://t.co/gPDOSfflQu https://t.co/Tik7ythub1",FALSE,0,NA,2022-06-05 10:02:18,FALSE,NA,"1533388736502763521",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","luseo29",0,FALSE,FALSE,NA,NA
"RT @seribingbing: 프리코네 뱅드림: ...",FALSE,0,NA,2022-06-05 09:17:47,FALSE,NA,"1533377532778921986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Okusaki25",1,TRUE,FALSE,NA,NA
"@P_island1001 사실 잘 몰?루 일부러 프리코네 시작할때처럼
내 ㅈ대로 하고있거든...ㅋㅋㅋㅋㅋ",FALSE,0,"P_island1001",2022-06-05 09:04:37,FALSE,"1533370571391905794","1533374220914524166","1242762791007563777","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wannabekb",0,FALSE,FALSE,NA,NA
"프리코네 뱅드림: ... https://t.co/XR9vylfyuu",FALSE,0,NA,2022-06-05 07:55:00,FALSE,NA,"1533356698894708736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seribingbing",1,FALSE,FALSE,NA,NA
"5. 주로하는 게임은 모바일 프리코네,블루아카이브
pc는 메이플스토리,배그입니다",FALSE,0,"cc31573537",2022-06-05 07:54:08,FALSE,"1533335718981820416","1533356483470974976","1508115286246916099","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cc31573537",0,FALSE,FALSE,NA,NA
"캬루는 확실히 인터넷에서의 인지도가 대단한 캐릭터다
프리코네 하지도않는 나도 알 정도고, 심지어 고양이 귀나 그와 유사한 것을 달고있으면 별명이 캬루다",FALSE,2,NA,2022-06-05 04:49:45,FALSE,NA,"1533310080199712768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deeppen_uz",0,FALSE,FALSE,NA,NA
"프리코네랑 블루아카 뒤쳐지기 시작하니까 너무 답없는 게임이네",FALSE,1,NA,2022-06-05 02:19:11,FALSE,NA,"1533272191722475521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jo_shmello",0,FALSE,FALSE,NA,NA
"라스트오리진이 제대로 해외 시장을 노린다면 페그오, 뱅드림, 아이마스 시리즈, 러브라이브 시리즈, 프리코네 , 벽람 , 소녀전선 등등 유명 미소녀 게임 시리즈들이 바짝 긴장해야 할것입니다. #lastorigin #라스트오리진 #ラストオリジン",FALSE,0,NA,2022-06-04 23:00:14,FALSE,NA,"1533222120557543424",NA,"<a href=""http://botwt.kr"" rel=""nofollow"">봇트윗</a>","cutekato00",0,FALSE,FALSE,NA,NA
"@_water__melon__ ㅋㅋ프리코네겟냐고~",FALSE,0,"_water__melon__",2022-06-04 17:40:32,FALSE,"1533141194942820353","1533141665325535234","1257652064911372289","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","no__zomii",0,FALSE,FALSE,NA,NA
"@Sommmama1 탐폰이 누군가 했더니 TMP군요 ㅋㅋ
뭐 소전 프리코네 참고한 티가 많이 나는 게임이다 보니 ~",FALSE,0,"Sommmama1",2022-06-04 14:44:40,FALSE,"1533091319035625473","1533097409458638848","1508082659763060738","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","s_NEGEV_s",0,FALSE,FALSE,NA,NA
"프리코네를 접은 이유 하나가 생각났음
게임이 너무 뽀예 멀미나",FALSE,1,NA,2022-06-04 14:04:13,FALSE,NA,"1533087230931390464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Remyun_",0,FALSE,FALSE,NA,NA
"@Floweress_Loe 프리코네에 한그오.. 희귀하신분이구만.. 좋아용 ㅇㅂㅇ/",FALSE,1,"Floweress_Loe",2022-06-04 12:46:02,FALSE,"1533033560617037826","1533067554729897984","1523957675859476480","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Umul57189781",0,FALSE,FALSE,NA,NA
"RT @Happy_Hutao: #뱅드림_트친소
#원신_트친소
도리벤 콜라보 이벤 In300 한 기념으로 트친소 올려봐요 
뱅드림,프로세카,원신 즐기고 있는 사람이에요
타장으로 프리코네,블루 아카 등 언급 있어요
흔적 남겨주시면 맞는사람 위주로 찾아갑…",FALSE,0,NA,2022-06-04 10:46:39,FALSE,NA,"1533037511341092864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8msan",22,TRUE,FALSE,NA,NA
