"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @seol_S2_ah: #뱅드림_천사님

뱅드림 천사님을 친드로 모십니다!
자세한 건 세번째 사진 읽어주시고, 아래 표 작성하신 후 DM 찔러주심 감사하겠습니다.

트친분들 인알 부탁드려요🙏🏻😊 https://t.co/rTxUogjDeD",FALSE,0,NA,2022-06-11 23:58:48,FALSE,NA,"1535773577730871296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lisamom_0",6,TRUE,FALSE,NA,NA
"RT @bang_goods111: 뱅드림 사토 마스키 마스킹 굿즈 처분 판매합니다

- 사진 별로 묶음으로 일괄 판매
- 개별 가격(소분용)은 디엠으로 문의주세요
- 네모표시: 미개봉 or 미전시품
-일괄 구매 시 600,000
- 슈발츠: 10장,…",FALSE,0,NA,2022-06-11 23:50:04,FALSE,NA,"1535771379567501312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BANG_dori_RT",2,TRUE,FALSE,NA,NA
"RT @Wedny_bangdr: #뱅드림_트친소 #트친소

뱅드림 로젤리아, 이마이 리사 좋아합니다 ♡ 굿즈 쫌쫌따리 모으고 시간 나면 그림도 그리고 오너캐 얘기도 해요! 그림은 라톤님 ♪ https://t.co/qudOyBR6nr",FALSE,0,NA,2022-06-11 23:36:25,FALSE,NA,"1535767943681716224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","w_lvf",26,TRUE,FALSE,NA,NA
"뱅드림 필름라이브 필라2 특전 색지 2주차 모르포니카 키리가야 토우코 반택포 1.0에 판매합니다! https://t.co/SFUEuHyJ1J",FALSE,0,NA,2022-06-11 23:27:09,FALSE,NA,"1535765610310750208",NA,"<a href=""https://www.bedroomcomputing.com/"" rel=""nofollow"">TwiBotMaker</a>","Ato3581",0,FALSE,FALSE,NA,NA
"RT @110110_kki: 나 어릴 때 그림 연습 그걸로함
앙스타뱅드림방법

남캐 잘그리고싶으면 앙스타 일러 내그림체로 그리기 200번
여캐 잘그리고싶으면 뱅드림 일러 내그림체로 그리기 200번

그래서 진짜 했냐고 물어보신다면
둘다 합쳐서 13번…",FALSE,0,NA,2022-06-11 23:16:19,FALSE,NA,"1535762886156423168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suzzzzza",4436,TRUE,FALSE,NA,NA
"RT @qlqlaas: 뱅드림 쿠라타 마시로 굿즈 구합니다!
아크릴과 지류 위주로 구하고 있어요
디엠 주세요🙏🏻!!",FALSE,0,NA,2022-06-11 23:13:55,FALSE,NA,"1535762281274826753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BANG_dori_RT",3,TRUE,FALSE,NA,NA
"RT @aroni_lo: #rt
#천사님_와주세요 
#뱅드림_천사님 
#아야 천사님 
#천사님모셔요 
뱅드림 장르의 마루야마 아야 천사님을 모십니다!!
아래 글 읽고 와주세요!! https://t.co/FrRwL1b64B",FALSE,0,NA,2022-06-11 23:03:09,FALSE,NA,"1535759572219990016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aroni_lo",3,TRUE,FALSE,NA,NA
"RT @ddongdohoon: 뱅드림 츄츄 타마데 치유
라스 위주 굿즈 위주로 팝니다!
일괄 &gt; 다수 &gt; 개별 순으로 우대합니다!
하자에 예민하신분들 삼가해주세요.
자세한건 디엠으로 물어봐주세요! https://t.co/sgVJRG4mso",FALSE,0,NA,2022-06-11 22:52:50,FALSE,NA,"1535756974524014592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BANGdream1_RT",8,TRUE,FALSE,NA,NA
"RT @ne_cocih: 최소 2.0이상부터 거래합니다 ! 
(사진에 가격적혀있습니다 ~!)

전체적으로 개봉후에 전시만 해두었습니다 하자있는상품 자세히 하자 확인하고싶으시다면 디엠부탁드립니다 :) 자세한 사항은 타래에 적어두겠습니다 !

레이야 뱅…",FALSE,0,NA,2022-06-11 22:51:54,FALSE,NA,"1535756740477587456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BANGdream1_RT",6,TRUE,FALSE,NA,NA
"RT @iiioo0101: 뱅드림 반도리 포핀파티 포피파 하나조노 타에 포핀드림 앨범 특전 포토카드 각 1.1 판매 양도합니다! 일괄 구매 시 반택비 제가 부담합니다! https://t.co/DsAlodYUEn",FALSE,0,NA,2022-06-11 22:51:21,FALSE,NA,"1535756601944002560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BANGdream1_RT",4,TRUE,FALSE,NA,NA
"RT @gggghqqqq: 뱅드림 굿즈 마스킹 모리체크 모리척 누이 구합니다
문의는 디엠 부탁드립니다! https://t.co/dAJcxh4QaL",FALSE,0,NA,2022-06-11 22:51:17,FALSE,NA,"1535756584390799360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BANGdream1_RT",4,TRUE,FALSE,NA,NA
"RT @xxx___ooo12: 뱅드림 이치가야 아리사 넨도, 카페 아크릴, 하나조노 타에+이치가야 아리사 필름라이브 색지, 와카미야 이브 부쿠부 스트랩, 기모노 여름 아크릴 판매합니다. 일괄 시 운포 12. 문의 DM. https://t.co/laL…",FALSE,0,NA,2022-06-11 22:51:11,FALSE,NA,"1535756560961417216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BANGdream1_RT",3,TRUE,FALSE,NA,NA
"RT @DO_money_: 뱅드림 반도리 깐돌계 처분목적으로 팝니다~ 
1. 생일히나 올클 히나4파츠 0.15
2. 약진행계 퓨라스3파츠 햎젤4파츠 0.4
3. 0.2
4. 0.1
타래이어서 https://t.co/iH8Tb6vUbR",FALSE,0,NA,2022-06-11 22:51:03,FALSE,NA,"1535756527948050432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BANGdream1_RT",5,TRUE,FALSE,NA,NA
"RT @hamtose: #홈스턱_트친소
기력없는대학생이지만트친해줘요
비록홈스턱연성없지만.
명일방주소녀전선프로세카뱅드림페그오블루아카를한다고연성이없지만.
트친해주세요

데이브랑 더크 좋아해여 https://t.co/AcKmZhe9Ee",FALSE,0,NA,2022-06-11 22:45:21,FALSE,NA,"1535755091940102152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sta_rkii",20,TRUE,FALSE,NA,NA
"RT @imulgam_0103: #뱅드림_천사님 
#모심글 

뱅드림 천사님 모십니다❕
란 천사님은 썸연드로,다른 천사분들은 친구드림으로 모십니다❕
오시기 전에 먼저 에스크에 언질 부탁드려요
란 천사님과 30일 이상 가면 알티추첨 덕자금 1.0드려요…",FALSE,0,NA,2022-06-11 22:33:00,FALSE,NA,"1535751982966747137",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","prsk25_",52,TRUE,FALSE,NA,NA
"RT @qlqlaas: 뱅드림 쿠라타 마시로 굿즈 구합니다!
아크릴과 지류 위주로 구하고 있어요
디엠 주세요🙏🏻!!",FALSE,0,NA,2022-06-11 22:30:01,FALSE,NA,"1535751234015363073",NA,"<a href=""https://twitter.com/takumart_kr"" rel=""nofollow"">타쿠마트</a>","takumart_kr",3,TRUE,FALSE,NA,NA
"뱅드림 쿠라타 마시로 굿즈 구합니다!
아크릴과 지류 위주로 구하고 있어요
디엠 주세요🙏🏻!!",FALSE,3,NA,2022-06-11 22:24:35,FALSE,NA,"1535749864826368000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","qlqlaas",3,FALSE,FALSE,NA,NA
"RT @_mmmjd: 뱅드림 마츠바라 카논 포카, 포토카드 판매합니다! 
위캔후레 관련 굿즈는 판매 의사가 철회될 수 있습니다!
디엠으로 문의 주세요😊 https://t.co/eoEkurPreX",FALSE,0,NA,2022-06-11 22:15:29,FALSE,NA,"1535747575684661248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MARO_HAKI_0823",4,TRUE,FALSE,NA,NA
"올뱅님 아키코하 같은 뱅드림 컾 드실래요?",FALSE,3,NA,2022-06-11 22:15:08,FALSE,NA,"1535747486161444864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyoNang____",0,FALSE,FALSE,NA,NA
"RT @_mmmjd: 뱅드림 마츠바라 카논 포카, 포토카드 판매합니다! 
위캔후레 관련 굿즈는 판매 의사가 철회될 수 있습니다!
디엠으로 문의 주세요😊 https://t.co/eoEkurPreX",FALSE,0,NA,2022-06-11 22:14:59,FALSE,NA,"1535747449184481280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b9OlLkY5uFeZsWK",4,TRUE,FALSE,NA,NA
"뱅드림 일도리 계정 양도합니다

가끔 게임만 한 정도입니다🙇‍♀️!
랭87 / 4성 63개/ 퍼콤작 할곳 많아요

1.8 편하게 디엠주세요 https://t.co/CAbnXTtB2n",FALSE,0,NA,2022-06-11 21:44:29,FALSE,NA,"1535739772773466113",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ms_B1177",1,FALSE,FALSE,NA,NA
"RT @110110_kki: 나 어릴 때 그림 연습 그걸로함
앙스타뱅드림방법

남캐 잘그리고싶으면 앙스타 일러 내그림체로 그리기 200번
여캐 잘그리고싶으면 뱅드림 일러 내그림체로 그리기 200번

그래서 진짜 했냐고 물어보신다면
둘다 합쳐서 13번…",FALSE,0,NA,2022-06-11 21:35:21,FALSE,NA,"1535737473887707136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__Navi_Ya",4436,TRUE,FALSE,NA,NA
"#소미_자동트윗

소미 그림계 (@ Gt_Checkmate_ )
트친은 모두 맞팔하며 타장르들 많음 ( 주로 아이카츠/뱅드림 )",FALSE,0,NA,2022-06-11 21:00:21,FALSE,NA,"1535728665769627648",NA,"<a href=""https://www.cub.so"" rel=""nofollow"">Cubi.so</a>","Dreaming_Bird_",0,FALSE,FALSE,NA,NA
"안녕하세요 몇백년만에 트위터 킵니다 앙스타 뱅드림 프세카 하고요 마지막은 내새끼 레이입니다 굿즈도 있는데 사진 꽉차서 못올리네요 어쨋든 하트 눌러주시면 팔로 걸게요

#리듬게임_트친소 #뱅드림_트친소… https://t.co/pJ1gz1543Q",FALSE,27,NA,2022-06-11 20:31:52,TRUE,NA,"1535721500422336512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loolwwlool4",7,FALSE,FALSE,NA,NA
"@takoyakki16 으머나 정말요...사람차이인가봐요ㅜㅜ
제 친구는 앙스타 프세카 뱅드림 셋다 하는데 뱅드림이 가장 어렵다네요...??",FALSE,1,"takoyakki16",2022-06-11 20:24:41,FALSE,"1535719435897425920","1535719690168766464","1489211323132960768","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","waterbased_sky",0,FALSE,FALSE,NA,NA
"@takoyakki16 아아악 맞아요 특히 뱅드림ㅜ
친구들이 하는거 보니까 진짜 빡세더라구요....(봄)(안 봄)",FALSE,1,"takoyakki16",2022-06-11 20:22:50,FALSE,"1535718611054055425","1535719225838383104","1489211323132960768","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","waterbased_sky",0,FALSE,FALSE,NA,NA
"RT @byo34880863: #프세카_트친소
#프로세카_트친소
#투디트친소

원더쇼 오시 성인 한섭유저에용🐹
루이네네 좋아하구 프세카 외에
뱅드림 얘기나 2차 창작 합니다아
RT 무멘팔 해요 https://t.co/eTYa9P0S8I",FALSE,0,NA,2022-06-11 20:15:56,FALSE,NA,"1535717489124179968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hiroaka_mill",13,TRUE,FALSE,NA,NA
"RT @o_o_yoo: #코스어_트친소

응애응애〰 병아리 코스어 파닥파닥 입니다❗️
스파패,앙스타,프세카,뱅드림 등등 많이 파요‼️남자 코스어 잘 안 받고있습니당! 흔적 남겨주시면 찾아가요😚💗 https://t.co/ERBqOJWoC4",FALSE,0,NA,2022-06-11 20:10:04,FALSE,NA,"1535716013618044929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sweet_candy_O",7,TRUE,FALSE,NA,NA
"뱅드림 레이야에 맞춰 로제트 커미션 완료됐습니다! https://t.co/weSSmTnZ7n",FALSE,1,NA,2022-06-11 20:09:48,FALSE,NA,"1535715945716469760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kanchyo17",0,FALSE,FALSE,NA,NA
"뱅드림 반도리 히카와 사요 굿즈 부쿠부 피규어 1.5에 양도합니다 편하게 문의 주세요 https://t.co/t1XqCTRnJG",FALSE,0,NA,2022-06-11 20:07:20,FALSE,NA,"1535715323633995776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hxzcvz",0,FALSE,FALSE,NA,NA
"RT @akoakomcpqncow: 뱅드림 만쥬
로젤리아 니기만쥬 시로카네 린코 판매 양도

만진 적 없고 전시만 했습니다 🥹 하자는 전혀 없는 상태입니다! 구매의사 있는 분에게만 사진 드리고 있습니다~ 디엠 주세요 🫶

1.8에 양도합니다~!

반…",FALSE,0,NA,2022-06-11 20:00:02,FALSE,NA,"1535713487615184897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",3,TRUE,FALSE,NA,NA
"RT @lime81170: #뱅드림장터

퓨슾완덱 퓨젤4찐4팣계 문상 2.6에 판매해요!!급처합니다 4성개수는 90개
문의는 디엠으로 부탁드려요!!

뱅드림 일도리 돌계 깐돌계 나눔 급구 급처 판매 교환 고랭계 퓨젤 퓨슾 4찐 https://t.co…",FALSE,0,NA,2022-06-11 19:59:51,FALSE,NA,"1535713442274766848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",3,TRUE,FALSE,NA,NA
"RT @Serina_love5125: 뱅드림 4주년 캔뱃지 판매

지금 합정 애플샵에 있어서 오늘만 합정 직거래되고 그 외엔
광주 직거래 및 GS25 반택 위주로만 받으며 개당 0.4로 판매(히나는 0.3) 받습니다 https://t.co/DP66g…",FALSE,0,NA,2022-06-11 19:59:40,FALSE,NA,"1535713398284902400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",2,TRUE,FALSE,NA,NA
"RT @panmae_0724: #뱅드림장터

뱅드림 파레오 굿즈 판매
✔️ 가격 : 사진 속 
✔️ 구매조건 : 괄호에 있는 숫자만큼 인용한 트윗에 있는 물건 중 캔뱃지 제외하고 함께 구매해주세요 
✔️ 상태 : 드레스는 미개봉, 나머지는 단순개봉…",FALSE,0,NA,2022-06-11 19:59:31,FALSE,NA,"1535713357310746624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",5,TRUE,FALSE,NA,NA
"RT @gimPumpkin: 뱅드림 하나조노 타에 굿즈
반택비 포함 일괄 2.7에 양도 합니다
맘찍후디엠 https://t.co/DNGTCjkMvh",FALSE,0,NA,2022-06-11 19:59:23,FALSE,NA,"1535713325593415681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",2,TRUE,FALSE,NA,NA
"RT @Hikawamom: 뱅드림 로젤리아 히카와 사요 넨도로이드 반택포 8.7에 처분 양도 판매합니다 ♡

크게 눈에 띄는 하자 안보이고 파츠 전부 있습니다! 
쿨거시 반택포 8.5에 드려용… 급전입니다 🥺

문의는 본 트윗 맘찍 후 디엠 주세요…",FALSE,0,NA,2022-06-11 19:59:16,FALSE,NA,"1535713294639476736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",2,TRUE,FALSE,NA,NA
"RT @1o5i1: 짐정리겸 뱅드림 굿즈 싸게판매해요 
히나 클리어타올 2500
사요피규어 개봉전시 9000박스있음
별반짝이 바이스슈발츠 700개당
아야 아크릴 스트랩/뱃지 개당 1000
타래의 오픈채팅으로 연락주세요! https://t.co/1Ft…",FALSE,0,NA,2022-06-11 19:59:09,FALSE,NA,"1535713268156616704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",2,TRUE,FALSE,NA,NA
"RT @bangdgoods: 뱅드림 마시로 치어리더 필라2 아크릴 판매합니다.
각 2.0

#뱅드림장터 몰포 굿즈 양도 매입 https://t.co/aqPISacWRr",FALSE,0,NA,2022-06-11 19:58:58,FALSE,NA,"1535713218596769792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",4,TRUE,FALSE,NA,NA
"RT @roseliaworker: 뱅드림 리제로올클,웨딩 올클인 찐완또는 4파츠 스티커계정 구합니다.좀 사고 싶어!은퇴계 고랭계등등 안가려요.웨딩은 앙코르에서 나왔던 옷 말하는겁니다. https://t.co/thVIihfROY",FALSE,0,NA,2022-06-11 19:58:53,FALSE,NA,"1535713199537811457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",5,TRUE,FALSE,NA,NA
"RT @ZVssjb: 일도리 뱅드림 반도리 계정 구합니당

레벨 150 이상 폐광계로 구해용
히나 많은 계정 우대합니다
4성 많을 수록 좋아요

가격 상관 X",FALSE,0,NA,2022-06-11 19:58:47,FALSE,NA,"1535713174078382080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",6,TRUE,FALSE,NA,NA
"RT @bandori_purch: 뱅드림 반도리 굿즈 히카와 사요 송아이엠 아크릴 미개봉 운미 2.2에 팝니다
디엠이나 오픈채팅 주세요 https://t.co/YrTQ1yRSWy",FALSE,0,NA,2022-06-11 19:58:43,FALSE,NA,"1535713155174658048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",6,TRUE,FALSE,NA,NA
"RT @Tt1381828: 뱅드림 이치가야 아리사 굿즈 양도 판매 정리 합니다

더 이상의 가격 추가 에눌 의향X 
안 팔리면 걍 소장해요

후지큐 아크릴 스탠드 칸타빌레 뱅애니 bol.3 3주년 ec샵 뱅에잇 2성 써클 회원증 부쿠부 캬라리움 갤러…",FALSE,0,NA,2022-06-11 19:58:38,FALSE,NA,"1535713137604710400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",2,TRUE,FALSE,NA,NA
"RT @mymelodyvelvet: 파스파레 아야 위주 지류 일괄 판매합니다!
일괄 1.1이고 홀리데이 브마에 하자 있어서 타래에 사진 올려둘게요 디엠주세요! 뱅드림 양도 #뱅드림장터 https://t.co/0UYs9fqQMQ",FALSE,0,NA,2022-06-11 19:58:34,FALSE,NA,"1535713120353628160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",4,TRUE,FALSE,NA,NA
"RT @ddongdohoon: 뱅드림 츄츄 타마데 치유
라스 위주 굿즈 위주로 팝니다!
일괄 &gt; 다수 &gt; 개별 순으로 우대합니다!
하자에 예민하신분들 삼가해주세요.
자세한건 디엠으로 물어봐주세요! https://t.co/sgVJRG4mso",FALSE,0,NA,2022-06-11 19:58:24,FALSE,NA,"1535713076397236225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",8,TRUE,FALSE,NA,NA
"RT @bang_goods111: 뱅드림 라스 아크릴 핀즈, SD 아크릴 판매합니다
- 핀즈 일괄:  30,000
- 아크릴 스탠드 일괄: 35,000
- 2가지 전부 구매 시 62,000

- 전부 캐릭터 확인 위한 단순 개봉
- 문의주시면 실물…",FALSE,0,NA,2022-06-11 19:58:18,FALSE,NA,"1535713052577832960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",3,TRUE,FALSE,NA,NA
"RT @Kongbab_S2: #뱅드림장터
뱅드림 ㅇㄴ님 치사카논 비공식 굿즈 판매합니다

원가에 판매하며, 선착순 5명 구매 특전 포함입니다.
일괄로만 판매합니다 개별 문의 X

배송은 gs 편택, 반택 이용합니다 https://t.co/lMreqM…",FALSE,0,NA,2022-06-11 19:58:07,FALSE,NA,"1535713007807762432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",6,TRUE,FALSE,NA,NA
"RT @suea0420: 와카미야이브 굿즈 판매 뱅드림 파스파레 히나 마야 아야 치사토 #뱅드림장터

2개이상 구매 부탁드려요!
일괄구매 우대합니다:)
전부 개봉전시이고 피규어 박스 있어요! https://t.co/4PHRvBfFvy",FALSE,0,NA,2022-06-11 19:58:03,FALSE,NA,"1535712989252182016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",4,TRUE,FALSE,NA,NA
"RT @DO_money_: 뱅드림 반도리 깐돌계 처분목적으로 팝니다~ 
1. 생일히나 올클 히나4파츠 0.15
2. 약진행계 퓨라스3파츠 햎젤4파츠 0.4
3. 0.2
4. 0.1
타래이어서 https://t.co/iH8Tb6vUbR",FALSE,0,NA,2022-06-11 19:57:51,FALSE,NA,"1535712938232643584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",5,TRUE,FALSE,NA,NA
"RT @gggghqqqq: 뱅드림 굿즈 마스킹 모리체크 모리척 누이 구합니다
문의는 디엠 부탁드립니다! https://t.co/dAJcxh4QaL",FALSE,0,NA,2022-06-11 19:57:42,FALSE,NA,"1535712902484664320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",4,TRUE,FALSE,NA,NA
"RT @4VogQj1AyCZEniL: 뱅드림 미타케 란 누이 누이구루미 인형 교복 인형 각 2.0에 판매 양도 합니다! 전시만 해두어서 눈에 띄는 하자는 없지만 디엠으로 물어봐주시면 말씀 드립니다! 디엠 주시고 멘션이나 맘찍해주세요❤ https://…",FALSE,0,NA,2022-06-11 19:57:39,FALSE,NA,"1535712888974823424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",3,TRUE,FALSE,NA,NA
"RT @aiixusux: ♡ 뱅드림 로젤리아 시로카네 린코 생일 굿즈 박스 양도받습니다 ♡ 

되도록 풀셋 선호하나 아크릴은 개별로도 구매할 생각 있습니다! 가격 웬만하면 맞춰드리니 적어서 디엠 부탁드립니다🥹 간절히 구해보아요…TT

반도리 양도 공…",FALSE,0,NA,2022-06-11 19:57:35,FALSE,NA,"1535712871664869377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",2,TRUE,FALSE,NA,NA
"RT @bang_prsk_dpf: 💖 뱅드림 일도리 돌계 판매 타래 

대부분 미진행계입니다
교환 문의 ❌
약네고 가능합니다 문의주세요
페스 돌계 위주
원하시는 카드 있는 계정 찾아드리는것도 가능합니다 
거래 전 메인트 확인 필수 https://t.…",FALSE,0,NA,2022-06-11 19:57:26,FALSE,NA,"1535712836118192128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",4,TRUE,FALSE,NA,NA
"RT @gase_o1: 뱅드림 일도리 반도리 한도리 계정 판매 양도

쿨니카 위주로 키우려던 계정 양도 판매 합니다!

1.쿨니카3팣 페스 치사토,사요 1만돌-&gt;0.3

2.페스 히마리,아야,카논,히나 백스테 미사키,린코,아리사-&gt;0.5

문상,교환…",FALSE,0,NA,2022-06-11 19:57:21,FALSE,NA,"1535712814274269185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",3,TRUE,FALSE,NA,NA
"RT @bangdream_Dan: 뱅드림 굿즈 판매합니다~~
현재 급처로 0.1씩 낮춰서 팔고있어요 🥲 (0.1은 0.05로 , 0.15는 0.1 , 0.2는 0.15)
맘찍후 디엠 문의주세요~!

ㅅㅊㅇ 뱅드림 거래 판매 굿즈 뱅드림 굿즈 판매 양…",FALSE,0,NA,2022-06-11 19:57:08,FALSE,NA,"1535712757072285696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",5,TRUE,FALSE,NA,NA
"RT @pri_xxl: 뱅드림 하나조노 타에 부쿠부 아크릴 스탠드 1.2에 판매합니다
공계로 디엠주세요
@BANG_dori_RT @bangdream_rt_ @bangdream_rt_1 https://t.co/sEmUa6GrV9",FALSE,0,NA,2022-06-11 19:57:02,FALSE,NA,"1535712733542219776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",1,TRUE,FALSE,NA,NA
"RT @iiioo0101: 뱅드림 반도리 포핀파티 포피파 하나조노 타에 포핀드림 앨범 특전 포토카드 각 1.1 판매 양도합니다! 일괄 구매 시 반택비 제가 부담합니다! https://t.co/DsAlodYUEn",FALSE,0,NA,2022-06-11 19:56:58,FALSE,NA,"1535712716819554304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bangdream_rt_1",4,TRUE,FALSE,NA,NA
"RT @iiioo0101: 뱅드림 반도리 포핀파티 포피파 하나조노 타에 포핀드림 앨범 특전 포토카드 각 1.1 판매 양도합니다! 일괄 구매 시 반택비 제가 부담합니다! https://t.co/DsAlodYUEn",FALSE,0,NA,2022-06-11 19:46:58,FALSE,NA,"1535710201835184130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prsk_bang_RTB",4,TRUE,FALSE,NA,NA
"RT @gase_o1: 뱅드림 일도리 반도리 한도리 계정 판매 양도

쿨니카 위주로 키우려던 계정 양도 판매 합니다!

1.쿨니카3팣 페스 치사토,사요 1만돌-&gt;0.3

2.페스 히마리,아야,카논,히나 백스테 미사키,린코,아리사-&gt;0.5

문상,교환…",FALSE,0,NA,2022-06-11 19:46:24,FALSE,NA,"1535710055726604288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prsk_bang_RTB",3,TRUE,FALSE,NA,NA
"지금까지 뱅드림 하다가 창문 봤는데
밝다 이게 맞는거임??",FALSE,4,NA,2022-06-11 19:42:25,FALSE,NA,"1535709055284498432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tree__branch",0,FALSE,FALSE,NA,NA
"RT @110110_kki: 나 어릴 때 그림 연습 그걸로함
앙스타뱅드림방법

남캐 잘그리고싶으면 앙스타 일러 내그림체로 그리기 200번
여캐 잘그리고싶으면 뱅드림 일러 내그림체로 그리기 200번

그래서 진짜 했냐고 물어보신다면
둘다 합쳐서 13번…",FALSE,0,NA,2022-06-11 19:27:07,FALSE,NA,"1535705205244690432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fuddnjs00",4436,TRUE,FALSE,NA,NA
